"거주자우선주차구획번호",거주자우선주차구획위도,거주자우선주차구획경도,거주자우선주차구역명,소재지도로명주소,소재지지번주소,운영형태,사용시간대정보,사용기간,이용요금,이용요금할인정보,이용요금결제방법,이용요금환불안내정보,정기접수시작일자,정기접수종료일자,신청방법,신청서류,관리기관전화번호,관리기관명,데이터기준일자
11215-중곡3-정신건강센터068,37.56508623,127.0857766,정신건강센터,,서울특별시 광진구 중곡동 30-1,,,1월~12월,전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡3-정신건강센터069,37.56508623,127.0857766,정신건강센터,,서울특별시 광진구 중곡동 30-1,,,1월~12월,전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡3-정신건강센터070,37.56508623,127.0857766,정신건강센터,,서울특별시 광진구 중곡동 30-1,,,1월~12월,전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡3-정신건강센터071,37.56508623,127.0857766,정신건강센터,,서울특별시 광진구 중곡동 30-1,,,1월~12월,전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡3-정신건강센터072,37.56508623,127.0857766,정신건강센터,,서울특별시 광진구 중곡동 30-1,,,1월~12월,전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡3-정신건강센터073,37.56508623,127.0857766,정신건강센터,,서울특별시 광진구 중곡동 30-1,,,1월~12월,전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡3-정신건강센터074,37.56508623,127.0857766,정신건강센터,,서울특별시 광진구 중곡동 30-1,,,1월~12월,전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡3-정신건강센터075,37.56508623,127.0857766,정신건강센터,,서울특별시 광진구 중곡동 30-1,,,1월~12월,전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡3-정신건강센터076,37.56508623,127.0857766,정신건강센터,,서울특별시 광진구 중곡동 30-1,,,1월~12월,전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡3-정신건강센터077,37.56508623,127.0857766,정신건강센터,,서울특별시 광진구 중곡동 30-1,,,1월~12월,전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡3-정신건강센터078,37.56508623,127.0857766,정신건강센터,,서울특별시 광진구 중곡동 30-1,,,1월~12월,전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡3-정신건강센터079,37.56508623,127.0857766,정신건강센터,,서울특별시 광진구 중곡동 30-1,,,1월~12월,전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡3-정신건강센터080,37.56508623,127.0857766,정신건강센터,,서울특별시 광진구 중곡동 30-1,,,1월~12월,전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡3-정신건강센터081,37.56508623,127.0857766,정신건강센터,,서울특별시 광진구 중곡동 30-1,,,1월~12월,전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡3-정신건강센터082,37.56508623,127.0857766,정신건강센터,,서울특별시 광진구 중곡동 30-1,,,1월~12월,전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡3-정신건강센터083,37.56508623,127.0857766,정신건강센터,,서울특별시 광진구 중곡동 30-1,,,1월~12월,전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡3-정신건강센터084,37.56508623,127.0857766,정신건강센터,,서울특별시 광진구 중곡동 30-1,,,1월~12월,전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡3-정신건강센터085,37.56508623,127.0857766,정신건강센터,,서울특별시 광진구 중곡동 30-1,,,1월~12월,전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡3-정신건강센터086,37.56508623,127.0857766,정신건강센터,,서울특별시 광진구 중곡동 30-1,,,1월~12월,전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡3-정신건강센터087,37.56508623,127.0857766,정신건강센터,,서울특별시 광진구 중곡동 30-1,,,1월~12월,전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡3-정신건강센터088,37.56508623,127.0857766,정신건강센터,,서울특별시 광진구 중곡동 30-1,,,1월~12월,전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡3-정신건강센터089,37.56508623,127.0857766,정신건강센터,,서울특별시 광진구 중곡동 30-1,,,1월~12월,전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡3-정신건강센터090,37.56508623,127.0857766,정신건강센터,,서울특별시 광진구 중곡동 30-1,,,1월~12월,전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡3-정신건강센터091,37.56508623,127.0857766,정신건강센터,,서울특별시 광진구 중곡동 30-1,,,1월~12월,전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡3-정신건강센터092,37.56508623,127.0857766,정신건강센터,,서울특별시 광진구 중곡동 30-1,,,1월~12월,전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡3-정신건강센터093,37.56508623,127.0857766,정신건강센터,,서울특별시 광진구 중곡동 30-1,,,1월~12월,전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡3-정신건강센터094,37.56508623,127.0857766,정신건강센터,,서울특별시 광진구 중곡동 30-1,,,1월~12월,전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡3-정신건강센터095,37.56508623,127.0857766,정신건강센터,,서울특별시 광진구 중곡동 30-1,,,1월~12월,전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡3-정신건강센터096,37.56508623,127.0857766,정신건강센터,,서울특별시 광진구 중곡동 30-1,,,1월~12월,전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡3-정신건강센터097,37.56508623,127.0857766,정신건강센터,,서울특별시 광진구 중곡동 30-1,,,1월~12월,전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡3-정신건강센터098,37.56508623,127.0857766,정신건강센터,,서울특별시 광진구 중곡동 30-1,,,1월~12월,전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡3-정신건강센터099,37.56508623,127.0857766,정신건강센터,,서울특별시 광진구 중곡동 30-1,,,1월~12월,전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡3-정신건강센터100,37.56508623,127.0857766,정신건강센터,,서울특별시 광진구 중곡동 30-1,,,1월~12월,전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_002,37.56884011,127.0886796,지정구간,,서울특별시 광진구 중곡동 294-21,,,1월~12월,전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_003,37.56884011,127.0886796,지정구간,,서울특별시 광진구 중곡동 294-21,,,1월~12월,전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_004,37.56884011,127.0886796,지정구간,,서울특별시 광진구 중곡동 294-21,,,1월~12월,전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_006,37.56884011,127.0886796,지정구간,,서울특별시 광진구 중곡동 294-21,,,1월~12월,전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_008,37.56884011,127.0886796,지정구간,,서울특별시 광진구 중곡동 294-21,,,1월~12월,전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_009,37.56963999,127.0883847,지정구간,,서울특별시 광진구 중곡동 287-14,,,1월~12월,전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_009-1,37.56963999,127.0883847,지정구간,,서울특별시 광진구 중곡동 287-14,,,1월~12월,전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_010,37.56963999,127.0883847,지정구간,,서울특별시 광진구 중곡동 287-14,,,1월~12월,전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_011,37.56963999,127.0883847,지정구간,,서울특별시 광진구 중곡동 287-14,,,1월~12월,전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_012,37.56963999,127.0883847,지정구간,,서울특별시 광진구 중곡동 287-14,,,1월~12월,전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_013,37.56963999,127.0883847,지정구간,,서울특별시 광진구 중곡동 287-14,,,1월~12월,전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_014,37.56963999,127.0883847,지정구간,,서울특별시 광진구 중곡동 287-14,,,1월~12월,전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_015,37.56963999,127.0883847,지정구간,,서울특별시 광진구 중곡동 287-14,,,1월~12월,전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_016,37.56963999,127.0883847,지정구간,,서울특별시 광진구 중곡동 287-14,,,1월~12월,전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_017,37.56991487,127.0883095,지정구간,,서울특별시 광진구 중곡동 287-2,,,1월~13월,전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_018,37.57001014,127.0881451,지정구간,,서울특별시 광진구 중곡동 287-3,,,1월~14월,전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_020,37.57001014,127.0881451,지정구간,,서울특별시 광진구 중곡동 287-4,,,1월~15월,전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_021,37.57001014,127.0881451,지정구간,,서울특별시 광진구 중곡동 287-4,,,1월~16월,전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_022,37.57001014,127.0881451,지정구간,,서울특별시 광진구 중곡동 287-4,,,1월~17월,전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_023,37.56976544,127.0881349,지정구간,,서울특별시 광진구 중곡동 287-7,,,1월~18월,전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_024,37.5696548,127.0881352,지정구간,,서울특별시 광진구 중곡동 287-8,,,1월~19월,전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_025,37.5696548,127.0881352,지정구간,,서울특별시 광진구 중곡동 287-8,,,1월~20월,전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_026,37.5696548,127.0881352,지정구간,,서울특별시 광진구 중곡동 287-8,,,1월~21월,전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_030,37.57036283,127.0866317,지정구간,,서울특별시 광진구 중곡동 604-4,,,1월~21월,전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_034,37.56977119,127.0869454,지정구간,,서울특별시 광진구 중곡동 288-36,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_034-1,37.57017195,127.0869449,지정구간,,서울특별시 광진구 중곡동 603-6,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_043,37.56913238,127.0869513,지정구간,,서울특별시 광진구 중곡동 293-31,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_044,37.56913238,127.0869513,지정구간,,서울특별시 광진구 중곡동 293-31,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_045,37.56901029,127.0869558,지정구간,,서울특별시 광진구 중곡동 293-30,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_046,37.56901029,127.0869558,지정구간,,서울특별시 광진구 중곡동 293-30,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_048,37.56890774,127.0869747,지정구간,,서울특별시 광진구 중곡동 293-29,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_048-1,37.56878971,127.0869749,지정구간,,서울특별시 광진구 중곡동 293-28,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_049,37.56843263,127.0867511,지정구간,,서울특별시 광진구 중곡동 297-1,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_050,37.56843263,127.0867511,지정구간,,서울특별시 광진구 중곡동 297-1,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_051,37.56843263,127.0867511,지정구간,,서울특별시 광진구 중곡동 297-1,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_052,37.56843263,127.0867511,지정구간,,서울특별시 광진구 중곡동 297-1,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_055,37.56786486,127.0878009,지정구간,,서울특별시 광진구 중곡동 296-17,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_057,37.5685741,127.087103,지정구간,,서울특별시 광진구 중곡동 296-6,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_058,37.56858222,127.0873314,지정구간,,서울특별시 광진구 중곡동 296-46,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_066,37.56877687,127.0878951,지정구간,,서울특별시 광진구 중곡동 293-5,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_067,37.56877687,127.0878951,지정구간,,서울특별시 광진구 중곡동 293-5,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_068,37.56877347,127.0877383,지정구간,,서울특별시 광진구 중곡동 293-6,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_133,37.56396313,127.0882391,지정구간,,서울특별시 광진구 중곡동 18-125,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_140,37.56452156,127.0878796,지정구간,,서울특별시 광진구 중곡동 18-117,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_142,37.56490958,127.0878200420,지정구간,,서울특별시 광진구 중곡동 18-114,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_143,37.56505385,127.0877895,지정구간,,서울특별시 광진구 중곡동 18-113,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_144,37.56505385,127.0877895,지정구간,,서울특별시 광진구 중곡동 18-113,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_147,37.56490781,127.0876554,지정구간,,서울특별시 광진구 중곡동 18-109,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_153,37.56411745,127.087783,지정구간,,서울특별시 광진구 중곡동 18-103,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_158,37.56382352,127.0875758,지정구간,,서울특별시 광진구 중곡동 18-98,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_160,37.5641008,127.0875196,지정구간,,서울특별시 광진구 중곡동 18-96,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_161,37.56435905,127.0874767,지정구간,,서울특별시 광진구 중곡동 18-94,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_162,37.56447223,127.0874556,지정구간,,서울특별시 광진구 중곡동 18-93,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_166,37.5648744,127.0873889,지정구간,,서울특별시 광진구 중곡동 18-90,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_168,37.56501785,127.0873717,지정구간,,서울특별시 광진구 중곡동 18-89,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_171,37.56499319,127.0872082,지정구간,,서울특별시 광진구 중곡동 18-86,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_172-1,37.56422806,127.0873366,지정구간,,서울특별시 광진구 중곡동 18-79,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_172-2,37.56447317,127.0872896,지정구간,,서울특별시 광진구 중곡동 18-149,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_172-3,37.56455803,127.0870571,지정구간,,서울특별시 광진구 중곡동 18-70,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_176,37.56406091,127.0873671,지정구간,,서울특별시 광진구 중곡동 18-151,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_177,37.56394485,127.0873834,지정구간,,서울특별시 광진구 중곡동 18-78,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_182-1,37.56331028,127.0880954,지정구간,,서울특별시 광진구 중곡동 150-17,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_183,37.56301355,127.0881476,지정구간,,서울특별시 광진구 중곡동 150-32,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_186,37.56243833,127.0885428,지정구간,,서울특별시 광진구 중곡동 150-30,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_195,37.56117911,127.0885197,지정구간,,서울특별시 광진구 중곡동 147-206,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_196,37.56105008,127.0885313,지정구간,,서울특별시 광진구 중곡동 147-207,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_197,37.56105008,127.0885313,지정구간,,서울특별시 광진구 중곡동 147-207,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_207,37.56253395,127.0880227,지정구간,,서울특별시 광진구 중곡동 150-43,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_208,37.56253395,127.0880227,지정구간,,서울특별시 광진구 중곡동 150-43,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_209,37.56273635,127.0882176,지정구간,,서울특별시 광진구 중곡동 150-38,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_210,37.56289469,127.088175,지정구간,,서울특별시 광진구 중곡동 150-37,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_210-1,37.56289469,127.088175,지정구간,,서울특별시 광진구 중곡동 150-37,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_210-2,37.56321612,127.0881058,지정구간,,서울특별시 광진구 중곡동 150-22,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_211,37.55878531,127.0883299657,지정구간,,서울특별시 광진구 중곡동 78-8,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_211-1,37.55878531,127.0883299657,지정구간,,서울특별시 광진구 중곡동 78-8,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_211-2,37.55878531,127.0883299657,지정구간,,서울특별시 광진구 중곡동 78-8,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_211-3,37.55882384,127.0880063,지정구간,,서울특별시 광진구 중곡동 78-2,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_211-4,37.55882384,127.0880063,지정구간,,서울특별시 광진구 중곡동 78-2,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_211-5,37.55882384,127.0880063,지정구간,,서울특별시 광진구 중곡동 78-2,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_211-6,37.55896087,127.0879011,지정구간,,서울특별시 광진구 중곡동 78-1,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_211-7,37.55882384,127.0880063,지정구간,,서울특별시 광진구 중곡동 78-2,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_216,37.55874873,127.0890475,지정구간,,서울특별시 광진구 중곡동 77-24,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_217,37.55874873,127.0890475,지정구간,,서울특별시 광진구 중곡동 77-24,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_218,37.55876764,127.0891818,지정구간,,서울특별시 광진구 중곡동 77-23,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_219,37.55876764,127.0891818,지정구간,,서울특별시 광진구 중곡동 77-23,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_220,37.55876764,127.0891818,지정구간,,서울특별시 광진구 중곡동 77-23,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_221,37.55880903,127.0893738,지정구간,,서울특별시 광진구 중곡동 77-33,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_222,37.55880903,127.0893738,지정구간,,서울특별시 광진구 중곡동 77-33,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_224,37.55880903,127.0893738,지정구간,,서울특별시 광진구 중곡동 77-33,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_228,37.55885439,127.0899134,지정구간,,서울특별시 광진구 중곡동 77-1,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_229,37.55884629,127.0901392,지정구간,,서울특별시 광진구 중곡동 76-3,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_230,37.55883355,127.0902948,지정구간,,서울특별시 광진구 중곡동 76-67,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-중곡4_231,37.55883355,127.0902948,지정구간,,서울특별시 광진구 중곡동 76-67,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
