no,pl_id,pl_nm,sido_nm,sgg_nm,bemd_nm,beonji,ho,road_nm,bld_num,logitude,latitude,pl_num_space,pl_fee_free,occ_park,operation_type,resident_day_month_amt,resident_night_month_amt,resident_allday_month_amt,pl_start_time,pl_end_time,specific,final_end_dt
일련번호,주차장고유값,주차장명,시도명칭,시군구명칭,법정읍면동명칭,번지,호,도로명 이름,건물 번호,경도,위도,개방면수,무료 개방여부,수시주차가능여부,운영방식,거주자-주간(월)금액,거주자-야간(월)금액,거주자-전일(월)금액,시작시간,종료시간,특이사항,구축기준일
736,4757467,226-32 거주자우선주차장,서울특별시,광진구,자양동,226,32,아차산로39길,38-7,127.075213,37.539045,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
737,4757466,226-32 거주자우선주차장,서울특별시,광진구,자양동,226,32,아차산로39길,38-7,127.075218,37.539094,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
738,4755468,226-32 거주자우선주차장,서울특별시,광진구,자양동,226,32,아차산로39길,38-7,127.075210,37.538979,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
739,4755461,226-32 거주자우선주차장,서울특별시,광진구,자양동,226,32,아차산로39길,38-7,127.075218,37.539121,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
740,4755460,226-32 거주자우선주차장,서울특별시,광진구,자양동,226,32,아차산로39길,38-7,127.075243,37.539214,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
741,4755104,226-1 노상주차장,서울특별시,광진구,자양동,226,1,아차산로39길,11,127.065739,37.532873,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
742,5026551,롯데백화점,서울특별시,광진구,자양동,227,342,능동로,925,127.070900 ,37.538345 ,10,0,1,3,30000,20000,40000,0000,2400,,2022-11-25
743,1575781,송림식당길(노상),서울특별시,광진구,자양동,227,137,자양번영로,79,127.076499 ,37.536774 ,71,1,1,1,,,,1800,2400,6시 이후 무료(시설공단확인완료),2022-11-25
744,4820671,452-5 노상주차장,서울특별시,광진구,자양동,452,5,자양번영로5길,23,127.074177,37.532705,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
745,4758091,452-5 거주자우선주차장,서울특별시,광진구,자양동,452,5,자양번영로5길,23,127.074068,37.532716,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
746,4758090,452-2 거주자우선주차장,서울특별시,광진구,자양동,452,2,자양번영로5길,21,127.074248,37.532674,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
747,4759329,카이스트수학앞노상주차장,서울특별시,광진구,자양동,453,4,자양번영로5길,35-7,127.073688,37.532819,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
748,4758095,453-4 노상주차장,서울특별시,광진구,자양동,453,4,자양번영로5길,35-7,127.073802,37.532798,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
749,4758094,광진어르신돌봄센터앞거주자우선주차장,서울특별시,광진구,자양동,453,8,자양번영로5길,27,127.073812,37.532788,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
750,4758093,광진어르신돌봄센터앞거주자우선주차장,서울특별시,광진구,자양동,453,8,자양번영로5길,27,127.073868,37.532763,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
751,4758092,광진어르신돌봄센터앞거주자우선주차장,서울특별시,광진구,자양동,453,8,자양번영로5길,27,127.073981,37.532752,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
752,4842024,454-7 거주자우선주차장,서울특별시,광진구,자양동,454,7,자양번영로5길,35-5,127.073614,37.532869,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
753,4827363,454-7 노상주차장,서울특별시,광진구,자양동,454,7,자양번영로5길,35-5,127.073556,37.532881,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
754,4814488,자양2차우성아파트노상주차장,서울특별시,광진구,자양동,454,8,자양번영로5길,35-3,127.073430,37.532909,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
755,4806526,자양2차우성아파트노상주차장,서울특별시,광진구,자양동,454,7,자양번영로5길,35-5,127.073504,37.532898,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
756,4759330,자양2차우성아파트노상주차장,서울특별시,광진구,자양동,454,8,자양번영로5길,35-3,127.073456,37.532905,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
757,4757773,454-7 노상주차장,서울특별시,광진구,자양동,454,7,자양번영로5길,35-5,127.073611,37.532855,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
758,4738816,자양2차우성아파트노상주차장,서울특별시,광진구,자양동,454,8,자양번영로5길,35-3,127.073392,37.532930,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
759,4735349,자양2차우성아파트노상주차장,서울특별시,광진구,자양동,454,7,자양번영로5길,35-5,127.073496,37.532899,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
760,4831212,J-town앞노상주차장,서울특별시,광진구,자양동,460,3,뚝섬로38길,8-3,127.072488,37.533618,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
761,4820715,J-town앞노상주차장,서울특별시,광진구,자양동,460,3,뚝섬로38길,8-3,127.072464,37.533571,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
762,4798335,460-1 거주자우선주차장,서울특별시,광진구,자양동,460,1,뚝섬로38길,8,127.072585,37.533709,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
763,4756460,460-8 거주자우선주차장,서울특별시,광진구,자양동,460,8,뚝섬로38길,8-9,127.072456,37.533431,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
764,4756459,460-8 거주자우선주차장,서울특별시,광진구,자양동,460,8,뚝섬로38길,8-9,127.072471,37.533472,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
765,4755144,J-town앞노상주차장,서울특별시,광진구,자양동,460,3,뚝섬로38길,8-3,127.072476,37.533520,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
766,4755143,460-1 거주자우선주차장,서울특별시,광진구,자양동,460,1,뚝섬로38길,8,127.072633,37.533736,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
767,4736672,460-8 거주자우선주차장,서울특별시,광진구,자양동,460,8,뚝섬로38길,8-9,127.072451,37.533357,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
768,4757790,461-3 거주자우선주차장,서울특별시,광진구,자양동,461,3,뚝섬로40길,14-1,127.072575,37.533195,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
769,4755464,461-3 노상주차장,서울특별시,광진구,자양동,461,3,뚝섬로40길,14-1,127.072526,37.533225,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
770,4820670,자양2차우성아파트노상주차장,서울특별시,광진구,자양동,462,6,뚝섬로38길,18,127.073179,37.533363,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
771,4820263,자양2차우성아파트노상주차장,서울특별시,광진구,자양동,462,2,뚝섬로38길,22,127.073276,37.533215,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
772,4757791,462-4 노상주차장,서울특별시,광진구,자양동,462,4,뚝섬로40길,16,127.072678,37.533032,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
773,4757016,자양2차우성아파트노상주차장,서울특별시,광진구,자양동,462,6,뚝섬로38길,18,127.073162,37.533406,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
774,4755465,462-4 거주자우선주차장,서울특별시,광진구,자양동,462,4,뚝섬로40길,16,127.072647,37.533087,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
775,4755358,자양2차우성아파트노상주차장,서울특별시,광진구,자양동,462,7,뚝섬로38길,20,127.073197,37.533330,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
776,4755357,자양2차우성아파트노상주차장,서울특별시,광진구,자양동,462,7,뚝섬로38길,20,127.073223,37.533311,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
777,4755356,자양2차우성아파트노상주차장,서울특별시,광진구,자양동,462,2,뚝섬로38길,22,127.073239,37.533272,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
778,4755355,자양2차우성아파트노상주차장,서울특별시,광진구,자양동,462,2,뚝섬로38길,22,127.073264,37.533232,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
779,4755354,자양2차우성아파트노상주차장,서울특별시,광진구,자양동,462,12,뚝섬로38길,26,127.073297,37.533181,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
780,4755353,자양2차우성아파트노상주차장,서울특별시,광진구,자양동,462,12,뚝섬로38길,26,127.073320,37.533141,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
781,4755036,자양2차우성아파트노상주차장,서울특별시,광진구,자양동,462,12,뚝섬로38길,26,127.073336,37.533105,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
782,4738826,자양2차우성아파트노상주차장,서울특별시,광진구,자양동,462,6,뚝섬로38길,18,127.073124,37.533437,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
783,4759126,성수농축산노상주차장,서울특별시,광진구,자양동,464,7,자양번영로3길,30,127.073389,37.532055,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
784,4759125,성수농축산노상주차장,서울특별시,광진구,자양동,464,7,자양번영로3길,30,127.073318,37.532063,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
785,4758119,성수농축산노상주차장,서울특별시,광진구,자양동,464,7,자양번영로3길,30,127.073246,37.532100,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
786,4806412,장경로얄빌라주변노상주차장,서울특별시,광진구,자양동,474,8,뚝섬로36가길,43,127.072812,37.531158,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
787,4799107,장경로얄빌라주변노상주차장,서울특별시,광진구,자양동,474,8,뚝섬로36가길,43,127.072615,37.531168,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
788,4737534,장경로얄빌라주변노상주차장,서울특별시,광진구,자양동,474,24,,,127.072491,37.531203,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
789,4737535,475-5 노상주차장,서울특별시,광진구,자양동,475,5,자양번영로3다길,30,127.072587,37.530961,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
790,4811975,476-1 노상주차장,서울특별시,광진구,자양동,476,1,자양번영로3다길,30-2,127.072468,37.530940,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
791,5543015,482-5 거주자우선주차장,서울특별시,광진구,자양동,482,5,능동로4길,88,127.070230 ,37.530880 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
792,5543014,482-5 거주자우선주차장,서울특별시,광진구,자양동,482,5,능동로4길,88,127.070294 ,37.530865 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
793,5543013,482-5 거주자우선주차장,서울특별시,광진구,자양동,482,5,능동로4길,88,127.070367 ,37.530853 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
794,5543012,482-5 거주자우선주차장,서울특별시,광진구,자양동,482,5,능동로4길,88,127.070415 ,37.530848 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
795,5543011,482-5 거주자우선주차장,서울특별시,광진구,자양동,482,5,능동로4길,88,127.070474 ,37.530831 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
796,5543010,482-5 거주자우선주차장,서울특별시,광진구,자양동,482,5,능동로4길,88,127.070520 ,37.530814 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
797,5543009,482-5 거주자우선주차장,서울특별시,광진구,자양동,482,5,능동로4길,88,127.070573 ,37.530802 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
798,5543008,482-5 거주자우선주차장,서울특별시,광진구,자양동,482,5,능동로4길,88,127.070640 ,37.530785 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
799,5543007,482-5 거주자우선주차장,서울특별시,광진구,자양동,482,5,능동로4길,88,127.070699 ,37.530774 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
800,5543006,482-5 거주자우선주차장,서울특별시,광진구,자양동,482,5,능동로4길,88,127.070764 ,37.530757 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
801,5543005,482-5 거주자우선주차장,서울특별시,광진구,자양동,482,5,능동로4길,88,127.070818 ,37.530738 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
802,5543004,482-5 거주자우선주차장,서울특별시,광진구,자양동,482,5,능동로4길,88,127.070885 ,37.530723 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
803,5543003,482-5 거주자우선주차장,서울특별시,광진구,자양동,482,5,능동로4길,88,127.070960 ,37.530710 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
804,5543002,482-5 거주자우선주차장,서울특별시,광진구,자양동,482,5,능동로4길,88,127.071008 ,37.530702 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
805,5543001,482-5 거주자우선주차장,서울특별시,광진구,자양동,482,5,능동로4길,88,127.071067 ,37.530683 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
806,5543000,482-5 거주자우선주차장,서울특별시,광진구,자양동,482,5,능동로4길,88,127.071134 ,37.530659 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
807,5542999,482-5 거주자우선주차장,서울특별시,광진구,자양동,482,5,능동로4길,88,127.071193 ,37.530642 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
808,5542998,482-5 거주자우선주차장,서울특별시,광진구,자양동,482,5,능동로4길,88,127.071263 ,37.530623 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
809,5542997,482-5 거주자우선주차장,서울특별시,광진구,자양동,482,5,능동로4길,88,127.071375,37.530587,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
810,4798536,482-5 노상주차장,서울특별시,광진구,자양동,482,5,능동로4길,88,127.071403,37.530807,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
811,4755177,482-5 거주자우선주차장,서울특별시,광진구,자양동,482,5,능동로4길,88,127.071378,37.530587,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
812,5543054,489-2 거주자우선주차장,서울특별시,광진구,자양동,489,2,,,127.067775 ,37.531558 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
813,5543053,489-2 거주자우선주차장,서울특별시,광진구,자양동,489,2,,,127.067822 ,37.531533 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
814,5543052,489-2 거주자우선주차장,서울특별시,광진구,자양동,489,2,,,127.067888 ,37.531512 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
815,5543051,489-2 거주자우선주차장,서울특별시,광진구,자양동,489,2,,,127.067925 ,37.531488 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
816,5543050,489-2 거주자우선주차장,서울특별시,광진구,자양동,489,2,,,127.067996 ,37.531482 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
817,5543049,489-2 거주자우선주차장,서울특별시,광진구,자양동,489,2,,,127.068070 ,37.531451 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
818,5543048,489-2 거주자우선주차장,서울특별시,광진구,자양동,489,2,,,127.068112 ,37.531447 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
819,5543047,489-2 거주자우선주차장,서울특별시,광진구,자양동,489,2,,,127.068168 ,37.531429 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
820,5543046,489-2 거주자우선주차장,서울특별시,광진구,자양동,489,2,,,127.068239 ,37.531411 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
821,5543045,489-2 거주자우선주차장,서울특별시,광진구,자양동,489,2,,,127.068301 ,37.531393 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
822,5543044,489-2 거주자우선주차장,서울특별시,광진구,자양동,489,2,,,127.068353 ,37.531387 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
823,5543043,489-2 거주자우선주차장,서울특별시,광진구,자양동,489,2,,,127.068416 ,37.531374 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
824,5543042,489-2 거주자우선주차장,서울특별시,광진구,자양동,489,2,,,127.068487 ,37.531349 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
825,5543041,489-2 거주자우선주차장,서울특별시,광진구,자양동,489,2,,,127.068518 ,37.531333 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
826,5543040,489-2 거주자우선주차장,서울특별시,광진구,자양동,489,2,,,127.068560 ,37.531318 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
827,5543039,489-2 거주자우선주차장,서울특별시,광진구,자양동,489,2,,,127.068621 ,37.531303 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
828,5543038,489-2 거주자우선주차장,서울특별시,광진구,자양동,489,2,,,127.068672 ,37.531294 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
829,5543037,489-2 거주자우선주차장,서울특별시,광진구,자양동,489,2,,,127.068711 ,37.531284 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
830,5543036,489-2 거주자우선주차장,서울특별시,광진구,자양동,489,2,,,127.068764 ,37.531266 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
831,5543035,489-2 거주자우선주차장,서울특별시,광진구,자양동,489,2,,,127.068797 ,37.531255 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
832,5543034,489-2 거주자우선주차장,서울특별시,광진구,자양동,489,2,,,127.068844 ,37.531243 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
833,5543033,489-2 거주자우선주차장,서울특별시,광진구,자양동,489,2,,,127.068886 ,37.531232 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
834,5543032,489-2 거주자우선주차장,서울특별시,광진구,자양동,489,2,,,127.068933 ,37.531224 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
835,5543031,489-2 거주자우선주차장,서울특별시,광진구,자양동,489,2,,,127.068975,37.531214,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
836,4820818,495-6 노상주차장,서울특별시,광진구,자양동,495,6,뚝섬로40길,64,127.071603,37.531340,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
837,4806721,495-1 노상주차장,서울특별시,광진구,자양동,495,1,뚝섬로40길,60,127.071777,37.531434,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
838,4756757,장미맨션옆노상주차장,서울특별시,광진구,자양동,495,6,뚝섬로40길,64,127.071660,37.531362,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
839,4756756,495-1 노상주차장,서울특별시,광진구,자양동,495,1,뚝섬로40길,60,127.071845,37.531483,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
840,4759396,골든리버파크주변노상주차장,서울특별시,광진구,자양동,498,2,뚝섬로36길,38,127.070847,37.532656,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
841,4755793,골든리버파크주변노상주차장,서울특별시,광진구,자양동,498,2,뚝섬로36길,38,127.070792,37.532567,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
842,4755792,골든리버파크주변노상주차장,서울특별시,광진구,자양동,498,2,뚝섬로36길,38,127.070822,37.532629,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
843,4838107,뚝도변전소옆노상주차장,서울특별시,광진구,자양동,510,13,,,127.069308,37.536580,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
844,4837290,뚝도변전소옆노상주차장,서울특별시,광진구,자양동,510,13,,,127.069308,37.536580,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
845,4825136,뚝도변전소옆노상주차장,서울특별시,광진구,자양동,510,13,,,127.069308,37.536580,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
846,4758393,뚝도변전소옆노상주차장,서울특별시,광진구,자양동,510,13,,,127.069308,37.536580,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
847,4754844,뚝도변전소옆노상주차장,서울특별시,광진구,자양동,510,13,,,127.069308,37.536580,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
848,4754843,뚝도변전소옆노상주차장,서울특별시,광진구,자양동,510,13,,,127.069308,37.536580,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
849,4841371,자양우성6차아파트앞노상주차장,서울특별시,광진구,자양동,515,1,뚝섬로33길,42,127.070207,37.536856,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
850,4838108,자양6차우성아파트옆노상주차장,서울특별시,광진구,자양동,515,1,뚝섬로33길,42,127.070603,37.536299,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
851,4831091,자양우성6차아파트앞노상주차장,서울특별시,광진구,자양동,515,1,뚝섬로33길,42,127.070184,37.536820,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
852,4820837,자양우성6차아파트앞노상주차장,서울특별시,광진구,자양동,515,1,뚝섬로33길,42,127.070275,37.536892,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
853,4755105,자양6차우성아파트옆노상주차장,서울특별시,광진구,자양동,515,1,뚝섬로33길,42,127.070603,37.536299,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
854,4820709,520-2 노상주차장,서울특별시,광진구,자양동,520,2,뚝섬로,576,127.074709,37.532868,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
855,4820702,자양2차우성아파트노상주차장,서울특별시,광진구,자양동,520,2,뚝섬로,576,127.073193,37.533792,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
856,4810110,520-2 노상주차장,서울특별시,광진구,자양동,520,2,뚝섬로,576,127.074893,37.532836,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
857,4758086,자양2차우성아파트노상주차장,서울특별시,광진구,자양동,520,2,뚝섬로,576,127.073114,37.533510,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
858,4757018,자양2차우성아파트노상주차장,서울특별시,광진구,자양동,520,2,뚝섬로,576,127.073145,37.533646,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
859,4757017,자양2차우성아파트노상주차장,서울특별시,광진구,자양동,520,2,뚝섬로,576,127.073100,37.533550,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
860,4756458,자양2차우성아파트노상주차장,서울특별시,광진구,자양동,520,2,뚝섬로,576,127.073233,37.533811,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
861,4756457,자양2차우성아파트노상주차장,서울특별시,광진구,자양동,520,2,뚝섬로,576,127.073149,37.533681,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
862,4755815,520-2 노상주차장,서울특별시,광진구,자양동,520,2,뚝섬로,576,127.074801,37.532854,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
863,5531349,550-7 거주자우선주차장,서울특별시,광진구,자양동,550,7,,,127.068425 ,37.536032 ,1,0,0,2,30000,20000,40000,0000,0000,,2022-11-25
864,5531348,550-7 거주자우선주차장,서울특별시,광진구,자양동,550,7,,,127.068392 ,37.536015 ,1,0,0,2,30000,20000,40000,0000,0000,,2022-11-25
865,5531347,550-7 거주자우선주차장,서울특별시,광진구,자양동,550,7,,,127.068346,37.536001,1,0,0,2,30000,20000,40000,0000,0000,,2022-11-25
866,4759394,현대아파트부설주차장,서울특별시,광진구,자양동,553,242,뚝섬로36길,14,127.071102,37.533674,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
867,4735961,매쓰플랜수학학원앞거주자우선주차장,서울특별시,광진구,자양동,553,242,뚝섬로36길,14,127.071169,37.533631,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
868,4838109,자양1차우성아파트옆노상주차장,서울특별시,광진구,자양동,579,,뚝섬로,569,127.075535,37.534842,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
869,4820468,자양1차우성아파트옆노상주차장,서울특별시,광진구,자양동,579,,뚝섬로,569,127.075535,37.534842,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
870,4809375,자양1차우성아파트옆노상주차장,서울특별시,광진구,자양동,579,,뚝섬로,569,127.075535,37.534842,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
871,4759319,자양1차우성아파트옆노상주차장,서울특별시,광진구,자양동,579,,뚝섬로,569,127.075535,37.534842,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
872,4759318,자양1차우성아파트옆노상주차장,서울특별시,광진구,자양동,579,,뚝섬로,569,127.075535,37.534842,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
873,4759317,자양1차우성아파트옆노상주차장,서울특별시,광진구,자양동,579,,뚝섬로,569,127.075535,37.534842,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
874,4757785,자양1차우성아파트앞노상주차장,서울특별시,광진구,자양동,579,,뚝섬로,569,127.075185,37.534033,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
875,4757747,579 노상주차장,서울특별시,광진구,자양동,579,,뚝섬로,569,127.066130,37.533569,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
876,4757472,자양1차우성아파트옆노상주차장,서울특별시,광진구,자양동,579,,뚝섬로,569,127.075216,37.533997,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
877,4757471,자양1차우성아파트옆노상주차장,서울특별시,광진구,자양동,579,,뚝섬로,569,127.075369,37.533956,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
878,4757470,자양1차우성아파트앞노상주차장,서울특별시,광진구,자양동,579,,뚝섬로,569,127.075465,37.533934,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
879,4757469,자양1차우성아파트앞노상주차장,서울특별시,광진구,자양동,579,,뚝섬로,569,127.075516,37.533907,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
880,4757468,자양1차우성아파트앞노상주차장,서울특별시,광진구,자양동,579,,뚝섬로,569,127.075618,37.533893,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
881,4756759,자양1차우성아파트옆노상주차장,서울특별시,광진구,자양동,579,,뚝섬로,569,127.075535,37.534842,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
882,4756450,자양1차우성아파트옆노상주차장,서울특별시,광진구,자양동,579,,뚝섬로,569,127.075535,37.534842,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
883,4755368,자양1차우성아파트옆노상주차장,서울특별시,광진구,자양동,579,,뚝섬로,569,127.075535,37.534842,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
884,4736671,자양1차우성아파트앞노상주차장,서울특별시,광진구,자양동,579,,뚝섬로,569,127.075550,37.533911,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
885,4842773,성보빌딩노상주차장,서울특별시,광진구,자양동,581,3,자양번영로,33,127.075455,37.532678,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
886,4797701,성보빌딩앞노상주차장,서울특별시,광진구,자양동,581,3,자양번영로,33,127.075375,37.532568,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
887,4755794,성보빌딩앞노상주차장,서울특별시,광진구,자양동,581,3,자양번영로,33,127.075416,37.532609,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
888,4830927,582-19 노상주차장,서울특별시,광진구,자양동,582,19,자양번영로3길,16,127.074133,37.531836,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
889,4825413,582-19 노상주차장,서울특별시,광진구,자양동,582,19,자양번영로3길,16,127.074261,37.531785,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
890,4807859,송광아트빌라옆노상주차장,서울특별시,광진구,자양동,582,2,자양번영로3길,12-9,127.074580,37.532203,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
